"colour","level","x","y","piece","group","nlevel","n","PANEL","linewidth","linetype","alpha","bins","condition"
"#C49A00",0.06,1.9616454975336,-2.38383838383838,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.88888888888889,-2.41317494657475,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.77777777777778,-2.44770411621425,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.70924461684104,-2.46464646464646,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.66666666666667,-2.47752811329148,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.55555555555556,-2.50509232361235,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.44444444444444,-2.52824008859809,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.35261510901885,-2.54545454545455,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.33333333333333,-2.55013902301345,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.22222222222222,-2.57189150975365,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.11111111111111,-2.58749152116334,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1,-2.59416009662485,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.888888888888889,-2.58713005695395,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.777777777777778,-2.56006798248776,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.74353172326971,-2.54545454545455,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.666666666666667,-2.4988315789782,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.62591937300295,-2.46464646464646,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.566022951472036,-2.38383838383838,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.555555555555555,-2.35560614462267,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.537448898139206,-2.3030303030303,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.533121782216091,-2.22222222222222,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.546276184004032,-2.14141414141414,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.555555555555555,-2.10920673831853,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.568021167446645,-2.06060606060606,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.592319980745873,-1.97979797979798,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.618112698622181,-1.8989898989899,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.647068983094692,-1.81818181818182,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.666666666666667,-1.77534478419948,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.682694047652995,-1.73737373737374,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.732324029032172,-1.65656565656566,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.777777777777778,-1.60765314819639,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.806470530870103,-1.57575757575758,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.888888888888889,-1.50926568571338,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,0.906555819540481,-1.49494949494949,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1,-1.42928113176182,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.02182764619162,-1.41414141414141,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.11111111111111,-1.35162022316095,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.13821205439551,-1.33333333333333,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.22222222222222,-1.2734491241237,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.25398827935315,-1.25252525252525,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.33333333333333,-1.20065782741647,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.38354510953932,-1.17171717171717,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.44444444444444,-1.13830870693509,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.54576549554566,-1.09090909090909,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.55555555555556,-1.0863099276974,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.66666666666667,-1.03891960057504,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.74553235833331,-1.01010101010101,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.77777777777778,-0.996892342493919,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.88888888888889,-0.954611493890797,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,1.95918383435998,-0.929292929292929,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2,-0.912009673641094,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.11111111111111,-0.864757312076102,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.14785135240588,-0.848484848484848,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.22222222222222,-0.812425834849373,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.31346075560096,-0.767676767676767,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.33333333333333,-0.757666037126708,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.44444444444444,-0.700759791815037,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.47246580189517,-0.686868686868686,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.55555555555556,-0.644615172334282,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.63952722867166,-0.606060606060606,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.66666666666667,-0.593105865011006,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.77777777777778,-0.546286562077139,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.83730919605787,-0.525252525252525,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,2.88888888888889,-0.506041149906762,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3,-0.471124841988031,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.09959400123329,-0.444444444444444,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.11111111111111,-0.441081401009715,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.22222222222222,-0.410997241994734,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.33333333333333,-0.38202759260348,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.4024763753716,-0.363636363636363,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.44444444444444,-0.351209400830596,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.55555555555556,-0.317581926068078,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.66666666666667,-0.284585331066191,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.67281936473317,-0.282828282828282,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.77777777777778,-0.248463528478785,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.88888888888889,-0.214734753124052,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,3.93349360177079,-0.202020202020202,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4,-0.180038488468987,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.11111111111111,-0.144659737639653,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.1805960524511,-0.121212121212121,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.22222222222222,-0.10644009104863,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.33333333333333,-0.0647722935144871,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.39431028481398,-0.0404040404040402,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.44444444444444,-0.0216620462611145,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.55555555555556,0.0177359626705806,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.62884216148369,0.0404040404040407,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.66666666666667,0.0515382418938288,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.77777777777778,0.077261912761856,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,4.88888888888889,0.0958556359810111,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,5,0.106893497846672,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,5.11111111111111,0.108223060605463,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,5.22222222222222,0.0939267658004197,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#C49A00",0.06,5.33333333333333,0.0489778418554814,3,"-1-004-001",0.214285714285714,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,5,-0.120381289624554,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,5.00197445814193,-0.121212121212121,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,5.07465920862974,-0.202020202020202,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,5.03872666680575,-0.282828282828282,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,5,-0.310538725363086,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.91634113112533,-0.363636363636363,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.88888888888889,-0.375820489075553,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.77777777777778,-0.425659211981893,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.74452761170968,-0.444444444444444,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.66666666666667,-0.488467544859711,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.6230028923249,-0.525252525252525,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.55555555555556,-0.590152650373892,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.54357617731065,-0.606060606060606,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.48136541467564,-0.686868686868686,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.44444444444444,-0.736417688265294,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.42562522555161,-0.767676767676767,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.36900994389725,-0.848484848484848,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.33333333333333,-0.889250008430042,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.30235203108207,-0.929292929292929,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.22222222222222,-1.00664380520325,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.21884541608035,-1.01010101010101,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.1144844302644,-1.09090909090909,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4.11111111111111,-1.09311042153232,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,4,-1.16378411964004,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.98726585122435,-1.17171717171717,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.88888888888889,-1.22775335716168,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.84482988012905,-1.25252525252525,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.77777777777778,-1.29035854243509,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.70398148073782,-1.33333333333333,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.66666666666667,-1.35633423283308,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.58000683452945,-1.41414141414141,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.55555555555556,-1.43126821533854,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.47278948636505,-1.49494949494949,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.44444444444444,-1.51643312384401,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.37101560425653,-1.57575757575758,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.33333333333333,-1.60379755693778,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.26264175777567,-1.65656565656566,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.22222222222222,-1.68401834488512,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.13879931433563,-1.73737373737374,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3.11111111111111,-1.75423698455036,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,3,-1.81574148513116,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.99535340172008,-1.81818181818182,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.88888888888889,-1.87505769216651,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.83864219964478,-1.8989898989899,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.77777777777778,-1.9300994695282,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.66852197216268,-1.97979797979798,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.66666666666667,-1.98074115762535,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.55555555555556,-2.03589682058238,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.50260328210348,-2.06060606060606,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.44444444444444,-2.09116024705314,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.34432874989881,-2.14141414141414,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.33333333333333,-2.14752683111378,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.22222222222222,-2.20778470129575,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.19414477140949,-2.22222222222222,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.11111111111111,-2.2663229044737,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.03111063893461,-2.3030303030303,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2,-2.31773496902249,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.88888888888889,-2.36175131306134,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.81801692338757,-2.38383838383838,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.77777777777778,-2.39757673364691,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.66666666666667,-2.42722724960321,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.55555555555556,-2.44995077394436,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.46656974921193,-2.46464646464646,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.44444444444444,-2.46916754904033,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.33333333333333,-2.48624741431203,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.22222222222222,-2.49832772834951,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.11111111111111,-2.50339310321197,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1,-2.49641688005681,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.888888888888889,-2.46917426608268,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.878343026166874,-2.46464646464646,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.777777777777778,-2.39977806611695,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.760646318522679,-2.38383838383838,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.707966317619038,-2.3030303030303,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.688048995189473,-2.22222222222222,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.690344520625041,-2.14141414141414,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.706453622052052,-2.06060606060606,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.730192960352927,-1.97979797979798,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.75779161476456,-1.8989898989899,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.777777777777778,-1.84668661487135,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.787752902623651,-1.81818181818182,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.822889618770363,-1.73737373737374,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.875945890919201,-1.65656565656566,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.888888888888889,-1.64299483986718,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,0.950784523990345,-1.57575757575758,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1,-1.53650822064094,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.05242465034083,-1.49494949494949,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.11111111111111,-1.45396542040335,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.17052308155011,-1.41414141414141,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.22222222222222,-1.37889078414256,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.29414742156417,-1.33333333333333,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.33333333333333,-1.30715626950906,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.42459499695416,-1.25252525252525,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.44444444444444,-1.24068697971437,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.55555555555556,-1.18211032144491,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.57807375871203,-1.17171717171717,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.66666666666667,-1.13175005776776,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.77355754525821,-1.09090909090909,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.77777777777778,-1.08923773408746,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,1.88888888888889,-1.04803915396082,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2,-1.01044697227931,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.00099042067128,-1.01010101010101,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.11111111111111,-0.966241924987236,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.20248425052864,-0.929292929292929,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.22222222222222,-0.920117498901445,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.33333333333333,-0.865724124641815,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.36799041274449,-0.848484848484848,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.44444444444444,-0.808025554982929,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.52467399616096,-0.767676767676767,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.55555555555556,-0.75173571236587,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.66666666666667,-0.699094617338601,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.69641893696487,-0.686868686868686,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
"#99A800",0.08,2.77777777777778,-0.651736821429106,4,"-1-005-001",0.285714285714286,2128,"1",0.5,1,NA,15,"EB3"
