 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,447.702,529.738,103.715,592.157
2,430.892,515.406,103.648,572.798
3,426.984,508.373,103.729,566.207
4,266.112,354.121,103.728,551.121
5,320.876,399.176,103.605,547.974
6,344.889,422.616,103.633,546.484
7,358.817,433.568,103.659,542.221
8,369.249,443.651,103.556,545.960
9,374.314,451.490,103.710,544.764
10,378.647,455.853,103.619,545.057
11,381.708,459.280,103.467,542.516
12,383.312,461.519,103.604,543.679
13,384.154,462.796,103.517,540.342
14,388.194,465.062,103.587,541.449
15,387.608,466.458,103.532,541.664
16,390.709,466.982,103.557,543.369
17,392.707,469.114,103.653,542.434
18,392.555,470.617,103.644,541.084
19,392.736,471.423,103.434,540.917
20,393.755,473.422,103.653,542.349
21,394.335,475.003,103.639,542.852
22,394.648,475.527,103.579,543.052
23,395.026,474.644,103.520,543.292
24,394.519,477.029,103.701,544.466
25,393.647,477.078,103.614,543.488
26,395.620,477.564,103.560,543.142
27,397.165,475.744,103.429,541.371
28,396.550,475.829,103.288,542.971
29,396.121,476.436,103.449,544.234
30,396.165,476.321,103.595,541.587
31,397.398,478.215,103.641,543.315
32,397.423,477.559,103.459,542.837
33,396.659,478.325,103.522,542.253
34,398.583,477.922,103.509,543.323
35,396.442,478.329,103.713,545.671
36,396.239,479.075,103.398,542.186
37,395.827,479.382,103.642,543.169
38,399.188,478.470,103.534,543.277
39,401.401,477.848,103.475,542.437
40,401.782,477.230,103.411,542.227
41,401.614,477.554,103.562,542.473
42,399.402,478.920,103.474,543.266
43,401.591,479.250,103.621,543.030
44,397.929,477.374,103.502,544.796
45,400.120,480.182,103.385,544.635
46,399.255,478.740,103.613,541.661
47,398.640,477.214,103.549,543.859
48,400.887,477.840,103.683,542.496
49,401.649,476.969,103.578,541.716
50,402.480,477.382,103.471,541.430
51,400.929,477.409,103.447,541.696
52,398.819,476.676,103.500,541.258
53,398.751,478.453,103.426,542.708
54,400.024,478.720,103.490,544.715
55,403.038,477.553,103.634,542.752
56,401.300,477.695,103.550,543.069
57,402.081,476.701,103.559,542.058
58,399.675,477.702,103.268,540.319
59,400.533,477.860,103.372,543.716
60,401.720,478.750,103.434,541.053
61,400.842,479.698,103.376,538.417
62,401.729,480.244,103.614,540.329
63,401.182,476.910,103.448,539.017
64,402.114,479.117,103.429,541.124
65,401.445,479.467,103.546,543.018
66,402.300,480.095,103.561,542.347
67,402.514,479.380,103.454,541.517
68,402.523,480.545,103.317,541.280
69,401.321,482.393,103.493,541.057
70,400.641,480.029,103.603,540.826
71,399.910,479.432,103.471,538.612
72,398.394,480.174,103.509,539.900
73,398.421,482.374,103.404,540.936
74,396.048,482.520,103.708,539.575
75,396.218,479.766,103.468,538.382
76,396.759,481.863,103.514,539.731
77,396.127,481.018,103.487,539.474
78,395.587,481.923,103.500,540.033
79,396.509,482.599,103.451,541.102
80,395.651,482.869,103.425,539.509
81,395.801,480.915,103.508,541.313
82,396.977,480.199,103.547,540.774
83,396.213,478.748,103.457,541.014
84,396.636,479.914,103.475,539.266
85,394.984,479.739,103.523,538.322
86,397.454,478.183,103.327,539.441
87,397.443,479.702,103.496,537.804
88,395.731,478.108,103.361,540.331
89,394.192,479.931,103.418,539.018
90,394.326,478.811,103.619,539.976
91,395.559,478.599,103.444,536.357
92,395.947,479.643,103.493,538.295
93,397.210,478.527,103.397,538.102
94,397.760,477.465,103.521,536.947
95,398.670,477.712,103.368,535.395
96,396.187,477.518,103.592,535.956
97,397.095,477.371,103.458,535.957
98,396.841,477.478,103.398,535.646
99,398.782,477.047,103.472,535.978
100,396.840,476.792,103.324,535.704
101,396.615,475.990,103.189,536.579
102,396.004,475.923,103.365,536.383
103,397.203,476.011,103.612,535.764
104,396.163,477.650,103.551,534.581
105,394.322,478.077,103.520,535.112
106,393.896,477.856,103.507,535.068
107,393.949,477.564,103.402,532.643
108,393.470,479.337,103.588,534.761
109,393.540,479.161,103.588,534.504
110,395.838,478.058,103.334,534.490
111,395.460,477.938,103.429,533.948
112,395.238,476.191,103.459,534.889
113,393.841,477.506,103.512,533.085
114,392.769,478.075,103.412,533.666
115,393.556,476.256,103.581,534.526
116,391.371,478.028,103.541,536.770
117,391.360,479.822,103.318,533.455
118,390.548,480.029,103.416,534.711
119,390.221,481.276,103.260,535.856
120,390.509,478.153,103.473,535.745
121,391.651,481.202,103.327,535.006
122,390.064,479.713,103.441,536.493
123,388.935,479.482,103.344,535.413
124,386.581,479.471,103.602,534.822
125,386.317,479.862,103.348,535.618
126,387.487,479.360,103.516,535.004
127,388.300,478.116,103.567,535.402
128,387.991,478.753,103.494,534.756
129,392.006,479.128,103.199,536.132
130,392.962,477.973,103.341,533.041
131,391.727,479.819,103.392,533.677
132,389.695,477.315,103.282,533.324
133,391.452,478.430,103.465,533.281
134,388.933,478.865,103.265,532.298
135,388.250,478.236,103.347,532.166
136,388.440,479.926,103.507,532.945
137,389.824,479.259,103.381,532.615
138,388.995,480.227,103.333,532.928
139,389.771,479.138,103.600,533.376
140,388.901,481.076,103.518,533.434
141,387.045,479.933,103.494,532.978
142,386.746,481.204,103.421,530.954
143,387.470,481.418,103.391,533.197
144,385.355,479.821,103.415,533.356
145,384.180,479.444,103.301,530.110
146,385.548,479.524,103.420,532.630
147,388.509,480.492,103.372,532.413
148,388.442,478.444,103.457,532.278
149,384.818,478.244,103.335,531.523
150,385.855,478.763,103.568,532.657
151,384.030,479.768,103.441,531.530
152,383.779,479.276,103.560,535.257
153,383.739,481.142,103.595,533.031
154,383.577,480.417,103.494,533.552
155,384.682,480.276,103.650,535.132
156,384.970,481.212,103.342,534.312
157,386.283,479.523,103.264,532.662
158,383.833,478.031,103.468,533.798
159,386.001,478.970,103.457,533.618
160,386.488,480.564,103.500,535.598
161,388.418,480.181,103.605,533.267
162,388.315,478.067,103.473,533.545
163,387.386,480.073,103.512,533.691
164,386.222,480.145,103.600,534.227
165,385.532,480.543,103.521,534.463
166,387.315,480.842,103.415,534.075
167,385.691,480.923,103.466,533.720
168,384.441,480.817,103.368,534.356
169,384.751,481.926,103.419,534.094
170,384.891,483.298,103.401,535.531
171,384.208,481.141,103.476,534.891
172,387.383,483.009,103.407,534.382
173,383.471,482.048,103.632,533.705
174,382.465,481.245,103.377,533.751
175,385.324,481.135,103.573,531.719
176,381.526,480.301,103.371,532.941
177,381.319,480.996,103.400,533.999
178,382.100,477.129,103.289,533.343
179,381.878,477.995,103.572,532.920
180,381.446,479.168,103.388,533.070
181,380.801,479.771,103.480,533.383
182,380.057,479.452,103.335,533.346
183,377.063,480.724,103.358,533.316
184,380.693,479.247,103.362,531.900
185,380.102,479.576,103.336,530.599
186,380.732,481.371,103.477,532.357
187,380.404,479.052,103.488,530.875
188,380.302,481.194,103.369,532.836
189,381.538,482.241,103.405,531.442
190,380.107,479.689,103.508,530.249
191,380.080,481.232,103.421,532.261
192,378.643,481.336,103.263,532.695
193,378.717,480.439,103.371,532.910
194,376.893,480.038,103.479,531.717
195,376.199,477.098,103.512,527.412
196,378.811,476.662,103.298,530.817
197,379.982,477.882,103.316,533.311
198,378.713,477.213,103.368,532.082
199,379.217,481.077,103.661,530.948
200,378.712,478.471,103.443,528.968
201,378.159,478.371,103.456,530.255
202,376.531,478.739,103.438,529.618
203,377.943,479.606,103.397,529.608
204,377.029,482.382,103.475,530.837
205,377.086,481.070,103.504,528.846
206,378.535,481.585,103.477,530.156
207,378.810,481.424,103.409,528.888
