 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,497.585,446.951,101.994,1217.643
2,490.991,441.685,102.064,1195.798
3,486.840,437.955,101.988,1193.761
4,280.660,239.348,101.933,1173.519
5,325.453,290.932,101.775,1167.353
6,355.974,320.606,101.854,1158.568
7,373.644,336.411,101.841,1147.490
8,389.961,346.778,101.820,1147.593
9,401.334,355.771,101.924,1145.542
10,408.498,363.081,101.994,1143.530
11,415.821,368.921,101.970,1146.198
12,418.488,371.817,101.973,1144.734
13,423.500,376.077,101.813,1140.037
14,426.276,377.282,101.789,1140.850
15,428.798,378.634,101.840,1139.599
16,431.171,381.473,101.907,1138.558
17,431.676,383.335,102.055,1137.988
18,433.253,385.648,101.819,1135.042
19,434.147,386.459,101.876,1138.371
20,436.689,389.462,101.898,1140.099
21,437.614,389.008,101.875,1135.702
22,436.827,390.983,101.745,1135.052
23,436.771,392.253,101.888,1133.527
24,440.034,392.166,102.061,1136.650
25,439.926,392.045,101.988,1142.506
26,440.743,392.453,101.867,1143.906
27,440.437,393.570,101.739,1141.888
28,440.744,393.897,101.941,1141.521
29,440.066,393.177,101.717,1139.711
30,440.461,393.779,102.024,1135.882
31,441.880,394.009,101.938,1133.938
32,443.477,396.036,101.905,1137.057
33,442.793,396.762,101.744,1132.855
34,443.675,395.041,101.820,1137.710
35,444.496,397.825,101.798,1133.441
36,443.246,396.616,101.830,1131.225
37,444.624,398.205,101.836,1133.818
38,445.857,398.235,101.883,1134.265
39,445.441,399.595,101.713,1135.786
40,444.777,398.121,101.848,1134.880
41,445.629,396.505,101.902,1131.965
42,445.871,397.634,101.924,1133.160
43,445.212,399.183,102.018,1135.960
44,444.500,400.962,101.835,1133.352
45,445.046,399.578,101.932,1134.407
46,447.402,400.233,102.060,1132.593
47,446.551,397.502,101.750,1130.113
48,447.002,399.204,101.716,1134.931
49,445.850,399.080,101.972,1130.175
50,448.288,400.572,101.770,1132.677
51,448.768,400.748,101.950,1132.239
52,447.765,398.853,101.927,1130.323
53,446.258,399.045,102.055,1130.854
54,447.183,401.274,101.659,1130.554
55,447.113,400.328,101.725,1132.958
56,447.236,402.359,101.938,1134.415
57,449.770,401.864,101.856,1133.461
58,447.771,399.422,101.763,1133.030
59,448.880,400.535,101.601,1136.300
60,447.752,399.127,101.847,1138.114
61,447.213,399.524,101.807,1134.837
62,447.710,401.418,101.664,1130.867
63,446.362,400.853,101.824,1132.137
64,447.753,400.759,101.773,1136.361
65,448.469,399.359,101.849,1137.733
66,448.070,398.023,101.840,1137.323
67,449.137,399.361,101.931,1135.033
68,447.547,399.408,101.662,1137.400
69,448.812,400.009,101.987,1135.135
70,447.540,399.041,101.694,1137.739
71,447.142,399.756,101.743,1133.831
72,449.206,397.988,101.878,1138.466
73,448.101,399.133,101.972,1139.945
74,447.473,399.863,102.022,1137.886
75,447.424,399.877,101.893,1136.754
76,447.466,401.462,101.742,1136.969
77,448.305,400.702,101.606,1135.800
78,447.876,399.209,101.747,1136.021
79,448.517,399.361,101.683,1131.300
80,445.649,399.747,101.838,1133.480
81,448.072,400.914,101.948,1126.165
82,446.968,399.296,101.989,1127.901
83,447.822,400.665,101.809,1132.075
84,446.384,399.981,101.837,1133.237
85,447.171,400.237,101.562,1135.759
86,446.419,399.617,101.788,1134.734
87,448.149,398.057,101.822,1134.436
88,448.175,398.241,101.675,1131.116
89,447.624,400.072,101.810,1129.538
90,447.357,399.971,101.776,1126.703
91,448.547,401.758,101.744,1129.452
92,449.781,400.511,101.943,1125.819
93,446.580,398.118,101.794,1126.726
94,446.290,399.923,101.858,1132.220
95,445.817,400.423,101.789,1133.370
96,447.473,398.932,101.866,1135.025
97,446.428,399.771,101.806,1134.921
98,444.959,399.453,101.694,1135.842
99,445.955,398.246,101.812,1136.401
100,448.090,399.960,101.641,1133.794
101,446.241,399.319,101.673,1135.346
102,445.580,398.812,101.924,1134.318
103,447.251,398.586,101.822,1131.947
104,446.466,397.462,101.589,1133.524
105,445.475,399.054,101.811,1133.180
106,445.616,400.169,101.709,1131.200
107,447.798,400.028,101.818,1129.726
108,448.918,399.092,101.810,1130.331
109,447.578,400.379,101.810,1129.781
110,446.827,395.769,101.635,1130.747
111,446.952,397.181,101.766,1126.083
112,447.264,398.119,101.742,1128.118
113,448.351,397.861,101.660,1126.577
114,448.312,399.001,101.896,1120.574
115,445.554,397.992,101.741,1124.127
116,448.807,398.149,101.863,1122.873
117,446.861,396.393,101.809,1118.702
118,448.677,397.252,101.743,1120.666
119,447.973,396.720,101.667,1122.485
120,445.784,398.877,101.705,1123.525
121,446.712,397.636,101.698,1122.778
122,445.531,399.724,101.704,1118.535
123,446.751,399.357,101.833,1117.059
124,446.835,398.886,101.936,1118.027
125,448.677,396.841,101.671,1116.329
126,447.615,397.316,101.814,1120.553
127,448.913,396.086,101.759,1121.986
128,446.170,398.310,101.896,1118.690
129,444.319,397.345,101.759,1117.099
130,444.062,396.985,101.718,1115.941
131,445.936,397.070,101.767,1120.645
132,447.625,397.113,101.826,1120.268
133,446.599,397.562,101.642,1117.631
134,447.522,396.404,101.908,1115.375
135,445.744,398.055,101.633,1114.715
136,446.455,397.038,101.818,1114.988
137,444.316,397.185,101.820,1111.194
138,445.267,397.712,101.809,1114.129
139,445.496,396.550,101.883,1115.331
140,445.622,396.758,101.763,1117.432
141,446.336,397.277,101.801,1121.995
142,443.738,397.667,101.821,1116.573
143,444.787,395.302,101.720,1113.719
144,445.417,397.640,101.814,1110.885
145,446.000,397.602,101.719,1107.768
146,445.652,396.794,101.904,1111.191
147,445.470,395.335,101.657,1109.341
148,442.988,395.955,101.771,1111.301
149,444.472,397.265,101.595,1113.185
150,445.620,397.586,101.678,1111.634
151,445.277,394.185,101.943,1112.489
152,444.641,396.115,101.854,1115.051
153,447.382,394.699,101.836,1110.926
154,446.601,394.434,101.942,1115.406
155,444.363,396.442,101.694,1113.840
156,444.545,396.288,101.742,1112.762
157,444.578,396.855,101.731,1113.552
158,444.662,397.895,101.783,1111.411
159,445.589,396.564,101.845,1109.672
160,445.923,397.544,101.872,1112.579
161,444.550,396.597,101.786,1112.261
162,445.359,394.640,101.799,1110.782
163,444.675,395.368,101.897,1111.723
164,445.262,395.194,101.646,1111.450
165,445.170,394.360,101.822,1110.615
166,443.508,394.576,101.754,1109.703
167,442.529,396.523,101.751,1110.078
168,443.158,395.455,101.589,1110.228
169,443.415,394.208,101.673,1110.814
170,444.073,395.171,101.700,1110.884
171,442.679,396.640,101.745,1111.392
172,442.665,396.659,101.735,1110.071
173,443.743,396.442,101.771,1110.263
174,442.347,395.852,101.697,1111.766
175,440.852,394.897,101.451,1107.095
176,441.506,395.745,101.756,1110.971
177,441.091,396.438,101.659,1109.557
178,442.823,396.883,101.769,1111.194
179,441.323,394.203,101.643,1105.737
180,440.775,394.309,101.765,1102.050
181,441.253,396.606,101.919,1106.990
182,441.056,396.088,101.717,1104.756
183,439.994,393.578,101.697,1105.220
184,441.794,396.956,101.732,1105.534
185,441.473,393.664,101.700,1105.515
186,443.235,392.571,101.738,1107.650
187,442.725,395.062,101.641,1108.919
188,439.208,394.916,101.756,1105.592
189,441.623,394.637,101.722,1104.331
190,441.574,394.284,101.681,1107.611
191,441.624,394.038,101.781,1107.366
192,440.447,394.996,101.704,1108.589
193,438.994,394.794,101.743,1104.872
194,440.805,397.390,101.602,1108.220
195,439.400,395.202,101.690,1102.201
196,439.749,393.773,101.747,1104.688
197,438.937,394.272,101.745,1100.303
198,439.857,393.099,101.631,1101.241
199,439.341,393.678,101.511,1099.982
200,437.920,394.504,101.748,1101.545
201,438.134,394.922,101.688,1102.434
202,438.193,396.164,101.750,1099.334
203,437.386,394.934,101.629,1101.340
204,438.967,394.163,101.771,1102.360
205,440.688,394.594,101.881,1099.691
206,438.915,395.371,101.680,1098.630
207,438.261,394.182,101.685,1097.422
