 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1037.591,674.136,101.669,669.522
2,1013.029,661.579,101.533,659.298
3,1007.569,658.370,101.485,654.418
4,472.255,387.982,101.542,641.994
5,634.455,452.715,101.568,637.465
6,720.328,490.249,101.800,637.339
7,763.380,514.082,101.521,633.909
8,799.566,529.751,101.521,636.807
9,823.401,542.115,101.549,634.441
10,846.071,556.107,101.477,635.877
11,860.033,564.272,101.540,640.260
12,870.630,571.663,101.594,638.841
13,876.307,573.629,101.466,634.875
14,882.787,576.075,101.594,635.471
15,888.856,581.516,101.441,640.068
16,895.448,586.542,101.518,639.314
17,900.180,589.574,101.472,641.858
18,905.559,591.146,101.431,639.606
19,910.447,592.671,101.478,641.238
20,914.483,595.733,101.550,640.817
21,917.376,597.470,101.402,641.781
22,921.796,596.823,101.310,640.180
23,922.784,596.918,101.670,636.109
24,920.591,599.843,101.405,637.413
25,920.888,599.496,101.441,636.002
26,923.512,601.056,101.544,633.607
27,925.091,600.631,101.484,631.760
28,924.438,602.267,101.507,631.303
29,924.006,601.670,101.599,633.646
30,922.832,602.394,101.365,631.681
31,919.856,601.245,101.614,630.690
32,923.832,601.908,101.597,632.841
33,928.535,604.924,101.553,633.097
34,925.055,603.741,101.634,631.285
35,924.242,606.000,101.462,630.580
36,930.682,609.336,101.413,634.188
37,930.655,609.973,101.469,635.678
38,934.606,610.099,101.437,636.138
39,934.802,610.516,101.522,635.933
40,937.103,614.139,101.389,637.345
41,936.931,611.370,101.500,636.856
42,943.364,615.117,101.398,636.548
43,942.383,615.356,101.545,641.622
44,943.288,614.851,101.570,638.522
45,945.165,615.112,101.481,639.930
46,945.670,616.942,101.582,640.661
47,946.953,615.961,101.426,639.659
48,947.113,616.535,101.357,639.738
49,945.565,615.152,101.516,638.273
50,943.890,615.752,101.595,639.064
51,941.682,614.344,101.352,635.838
52,942.992,610.316,101.449,634.805
53,940.636,612.242,101.531,632.941
54,942.402,612.089,101.515,633.829
55,943.167,613.772,101.488,633.855
56,939.915,612.204,101.430,632.269
57,939.347,612.484,101.447,631.048
58,940.304,610.981,101.530,630.105
59,936.039,612.857,101.499,629.947
60,941.053,611.833,101.575,629.749
61,942.824,611.791,101.277,632.559
62,941.980,615.394,101.544,630.063
63,942.378,617.652,101.370,633.323
64,948.048,614.537,101.560,635.032
65,951.101,617.527,101.249,639.444
66,950.829,616.025,101.578,638.510
67,946.958,616.215,101.488,637.589
68,945.782,615.535,101.266,634.490
69,946.455,615.126,101.302,636.688
70,941.032,612.076,101.314,632.835
71,939.007,612.916,101.479,630.790
72,941.368,614.746,101.367,628.509
73,943.886,614.712,101.464,630.407
74,941.888,613.999,101.497,630.764
75,945.579,615.547,101.532,631.622
76,943.150,615.501,101.440,630.942
77,940.826,613.969,101.523,627.840
78,939.688,613.348,101.372,627.522
79,934.372,613.783,101.594,623.667
80,933.287,609.922,101.435,621.828
81,935.831,611.892,101.481,628.223
82,930.042,613.048,101.325,624.780
83,924.817,609.679,101.420,622.817
84,921.848,605.263,101.555,616.584
85,920.835,606.743,101.623,617.975
86,922.919,607.976,101.397,616.815
87,921.571,607.380,101.354,620.354
88,926.288,608.075,101.449,617.475
89,926.127,609.459,101.371,620.013
90,925.480,608.756,101.304,618.273
91,925.031,609.291,101.519,616.398
92,920.724,605.358,101.483,618.005
93,918.943,608.268,101.502,616.555
94,921.005,606.771,101.704,616.361
95,926.356,606.429,101.609,618.679
96,926.560,606.920,101.613,618.288
97,925.100,610.062,101.436,619.370
98,927.929,608.595,101.529,621.250
99,922.231,609.621,101.373,620.438
100,923.683,604.783,101.416,618.859
101,919.071,607.286,101.398,616.501
102,920.622,604.799,101.430,613.300
103,916.908,606.638,101.522,618.549
104,919.448,605.842,101.420,622.827
105,922.372,605.583,101.428,619.154
106,916.470,604.522,101.365,615.600
107,913.721,603.117,101.271,613.430
108,911.944,604.561,101.515,613.683
109,921.333,603.856,101.526,613.547
110,915.115,602.134,101.618,612.694
111,905.852,599.517,101.542,607.829
112,905.002,597.551,101.602,608.081
113,906.568,601.691,101.612,610.236
114,908.487,596.948,101.453,606.093
115,902.296,597.587,101.407,604.782
116,902.787,597.628,101.304,605.809
117,902.972,599.519,101.432,606.996
118,903.991,600.060,101.451,608.658
119,907.263,599.899,101.637,608.829
120,902.312,600.843,101.535,609.866
121,905.684,599.995,101.521,608.572
122,900.965,599.710,101.457,609.362
123,900.019,598.406,101.716,604.135
124,899.338,595.819,101.418,607.211
125,898.043,598.326,101.588,604.153
126,899.157,595.955,101.418,602.166
127,900.481,595.557,101.499,603.404
128,899.127,594.404,101.432,606.705
129,900.988,595.190,101.500,603.482
130,897.922,596.333,101.456,604.829
131,896.329,594.983,101.505,605.588
132,892.724,593.559,101.538,600.676
133,892.517,590.098,101.462,600.184
134,894.412,590.370,101.553,600.044
135,890.419,591.384,101.513,602.368
136,888.873,588.717,101.422,599.082
137,888.935,589.102,101.472,597.035
138,887.223,588.250,101.502,595.339
139,888.705,590.245,101.461,595.780
140,887.069,591.385,101.542,595.875
141,888.796,588.817,101.458,597.613
142,887.712,592.104,101.450,597.318
143,888.818,590.767,101.536,596.958
144,890.897,593.399,101.431,597.541
145,893.234,593.416,101.462,599.264
146,886.073,589.514,101.601,596.737
147,886.258,587.867,101.574,596.315
148,886.948,587.529,101.671,596.221
149,885.563,588.124,101.420,592.747
150,888.643,585.350,101.464,596.046
151,890.392,584.733,101.521,593.822
152,892.202,587.771,101.387,595.898
153,892.735,592.275,101.486,598.064
154,891.953,589.553,101.453,597.892
155,897.712,593.123,101.461,600.949
156,894.253,588.570,101.495,599.628
157,894.600,590.173,101.561,597.096
158,890.818,591.805,101.453,598.365
159,891.967,592.331,101.449,599.553
160,892.235,594.512,101.602,600.464
161,895.726,593.139,101.464,599.743
162,889.285,593.214,101.380,597.553
163,892.025,592.019,101.582,599.149
164,892.219,594.594,101.350,601.729
165,894.298,593.830,101.377,598.705
166,895.961,593.192,101.512,600.617
167,901.095,599.424,101.423,604.010
168,904.694,603.967,101.389,607.755
169,911.213,602.006,101.404,609.664
170,909.076,601.705,101.483,611.330
171,906.609,602.446,101.389,608.850
172,906.212,603.964,101.441,605.933
173,904.630,602.592,101.426,606.853
174,902.522,599.993,101.510,604.335
175,902.385,598.220,101.368,605.789
176,905.042,599.653,101.409,607.570
177,908.746,602.559,101.396,609.853
178,908.728,601.170,101.549,608.368
179,907.533,601.957,101.440,607.558
180,909.156,602.550,101.362,608.091
181,907.745,601.067,101.417,604.692
182,903.831,600.279,101.356,606.677
183,912.146,601.512,101.381,609.316
184,907.412,601.617,101.435,608.444
185,906.144,603.716,101.395,609.184
186,906.512,601.208,101.404,606.558
187,904.603,599.802,101.382,605.541
188,902.557,599.276,101.370,604.876
189,899.464,598.024,101.449,603.311
190,904.781,596.886,101.399,604.740
191,902.950,597.799,101.505,603.195
192,903.582,598.147,101.375,604.279
193,903.425,600.709,101.429,604.874
194,904.577,602.841,101.399,607.247
195,904.140,602.139,101.323,604.948
196,904.989,601.241,101.466,603.272
197,898.865,599.259,101.369,603.423
198,899.127,596.424,101.561,602.188
199,895.956,597.076,101.425,599.148
200,899.467,599.277,101.424,601.843
201,902.700,598.679,101.391,604.017
202,905.343,599.667,101.523,602.985
203,908.310,601.247,101.417,607.565
204,910.948,604.208,101.578,609.077
205,908.442,602.713,101.417,608.576
206,909.482,601.413,101.530,608.934
207,906.979,602.757,101.309,609.816
