 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1878.520,1631.124,102.055,1684.901
2,1848.404,1609.569,102.013,1655.702
3,1841.069,1604.125,102.019,1643.605
4,948.302,835.107,102.034,1600.948
5,1178.702,1065.238,101.800,1595.719
6,1312.710,1193.665,102.002,1603.862
7,1395.217,1262.219,102.095,1585.946
8,1465.655,1317.871,102.016,1588.548
9,1506.985,1357.365,101.954,1594.143
10,1539.889,1386.880,101.709,1596.175
11,1563.229,1404.144,101.870,1596.331
12,1575.950,1417.733,102.049,1592.865
13,1593.100,1430.448,102.061,1585.594
14,1604.484,1443.296,102.089,1587.224
15,1615.995,1446.532,101.843,1584.735
16,1628.159,1454.193,101.922,1583.548
17,1636.231,1459.165,101.901,1585.004
18,1645.536,1465.005,102.171,1581.843
19,1650.731,1475.724,101.757,1583.759
20,1662.073,1476.258,102.046,1581.517
21,1662.655,1477.369,101.841,1578.889
22,1666.335,1483.526,101.967,1576.765
23,1670.757,1485.357,101.999,1577.557
24,1680.924,1492.281,102.029,1580.608
25,1681.122,1497.974,102.029,1581.411
26,1688.579,1503.518,101.913,1584.755
27,1693.190,1501.917,101.983,1580.503
28,1694.833,1501.638,101.814,1580.343
29,1691.593,1501.098,101.986,1577.933
30,1695.926,1504.880,102.085,1581.170
31,1695.125,1506.171,102.003,1583.731
32,1693.504,1504.814,101.826,1582.150
33,1695.677,1506.786,101.971,1580.986
34,1703.081,1509.109,102.068,1582.340
35,1704.521,1515.207,101.901,1585.836
36,1704.834,1515.173,101.985,1583.531
37,1704.811,1511.261,101.937,1584.968
38,1701.426,1517.391,101.934,1582.817
39,1707.363,1517.453,101.813,1579.804
40,1712.537,1517.325,102.043,1584.094
41,1712.045,1518.030,101.961,1578.145
42,1711.029,1515.293,101.889,1581.029
43,1709.148,1518.114,101.861,1582.682
44,1711.118,1519.090,102.015,1582.692
45,1712.567,1520.602,102.073,1582.889
46,1714.077,1519.706,101.788,1581.829
47,1708.978,1522.326,101.896,1574.621
48,1709.930,1519.978,101.874,1578.568
49,1713.083,1520.030,101.994,1577.319
50,1708.167,1519.034,102.018,1577.812
51,1708.553,1520.830,101.848,1576.490
52,1709.698,1520.619,102.180,1578.880
53,1712.547,1522.906,101.836,1582.974
54,1708.641,1520.582,101.916,1576.759
55,1709.030,1519.470,101.983,1572.973
56,1710.473,1517.229,101.689,1569.222
57,1708.764,1519.306,101.857,1571.117
58,1708.419,1519.506,101.873,1574.306
59,1709.607,1520.435,101.946,1579.332
60,1706.843,1522.471,102.031,1577.398
61,1709.486,1520.702,101.823,1580.013
62,1711.527,1523.839,101.940,1578.012
63,1710.609,1517.769,101.921,1575.384
