 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,691.055,789.741,102.018,1293.911
2,681.300,774.708,102.025,1272.782
3,676.236,763.424,101.968,1269.959
4,367.782,491.613,102.079,1204.368
5,466.003,564.143,102.034,1219.375
6,512.294,605.670,102.010,1229.733
7,540.262,630.183,102.117,1228.145
8,559.159,644.853,101.983,1235.667
9,572.723,660.309,101.942,1235.618
10,580.249,662.348,101.975,1230.565
11,587.641,668.957,101.968,1227.016
12,594.552,670.784,101.974,1223.476
13,596.666,672.701,102.105,1222.484
14,600.370,676.204,101.962,1223.099
15,603.662,679.685,101.907,1223.430
16,608.708,684.510,101.968,1227.587
17,610.453,684.088,101.931,1227.650
18,614.186,686.849,102.115,1226.901
19,617.495,688.544,101.996,1231.610
20,618.154,688.806,102.033,1228.010
21,620.176,691.454,102.072,1225.877
22,623.128,691.259,102.053,1230.184
23,620.816,693.641,102.037,1229.213
24,621.273,693.022,102.059,1226.072
25,621.857,694.550,102.013,1231.304
26,623.543,695.980,102.009,1229.399
27,624.436,696.547,102.030,1224.630
28,624.477,696.568,101.953,1224.699
29,622.346,697.226,102.071,1225.863
30,625.900,698.805,102.058,1223.202
31,625.739,701.297,102.149,1222.077
32,623.021,700.982,102.081,1223.382
33,623.562,701.680,101.982,1220.829
34,624.610,699.263,101.971,1222.148
35,624.645,698.808,101.994,1222.397
36,627.108,701.454,102.133,1223.264
37,627.635,700.905,102.088,1222.066
38,627.621,702.660,102.019,1220.175
39,626.796,701.661,102.036,1217.571
40,627.955,700.897,101.936,1214.353
41,628.023,701.296,102.036,1216.611
42,627.250,702.162,102.012,1216.218
43,627.854,703.048,102.002,1219.022
44,624.441,702.893,102.068,1218.857
45,626.498,705.089,102.094,1216.850
46,625.583,703.988,101.987,1216.496
47,626.325,704.744,102.028,1212.958
48,623.604,703.251,102.034,1214.901
49,625.924,707.666,102.084,1212.101
50,626.586,707.264,102.100,1213.355
51,627.286,706.322,102.128,1212.310
52,627.390,704.241,101.847,1210.262
53,627.551,705.114,101.949,1213.819
54,628.999,706.529,101.999,1210.653
55,629.990,705.990,101.964,1208.051
56,629.911,704.834,102.203,1209.837
57,629.482,705.232,102.069,1209.333
58,628.800,705.592,102.145,1207.965
59,628.634,705.537,102.095,1205.323
60,628.683,702.089,101.971,1210.759
61,628.212,705.415,102.023,1208.460
62,627.878,704.099,102.059,1207.628
63,629.616,702.693,102.100,1206.056
64,628.594,701.995,102.130,1207.228
65,628.365,701.881,102.152,1204.033
66,627.712,705.011,101.990,1204.969
67,626.814,704.265,101.890,1204.815
68,628.370,702.193,101.946,1205.909
69,629.474,700.800,102.089,1206.572
70,630.241,702.706,102.110,1208.480
71,627.996,705.033,102.013,1205.241
72,627.929,703.975,102.040,1204.969
73,626.529,708.164,102.038,1210.404
74,628.604,705.687,101.889,1203.632
75,627.650,707.370,102.009,1206.320
76,630.401,704.993,101.909,1204.600
77,628.390,701.561,102.058,1198.818
78,629.596,705.277,101.976,1199.612
79,629.685,704.120,101.944,1200.461
80,629.031,704.775,102.059,1201.329
81,627.202,705.319,102.087,1199.037
82,627.471,705.630,102.055,1199.969
83,624.876,705.586,102.021,1197.302
84,627.304,706.435,101.916,1200.120
85,626.198,709.516,101.976,1203.911
86,625.355,706.528,101.938,1198.091
87,628.428,707.427,102.164,1196.365
88,624.853,709.268,102.040,1198.850
89,625.032,708.831,101.978,1197.767
90,625.073,708.042,101.899,1196.694
91,626.034,706.506,102.126,1198.048
92,626.262,708.389,101.855,1201.909
93,626.794,707.958,101.970,1203.134
