 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,316.009,288.589,99.944,378.352
2,309.574,286.517,99.876,373.173
3,308.564,284.124,99.920,370.085
4,200.855,209.803,99.884,357.771
5,238.216,230.981,99.843,359.365
6,253.761,241.841,99.897,360.488
7,262.161,247.372,99.807,360.997
8,267.172,254.081,99.913,360.566
9,270.923,257.104,99.894,361.275
10,271.995,259.012,99.841,360.725
11,275.223,260.843,99.773,360.921
12,275.238,261.973,99.867,357.403
13,277.015,263.518,99.858,358.803
14,278.260,264.362,99.912,359.484
15,279.033,265.932,99.854,360.397
16,278.617,265.275,99.969,362.461
17,279.539,265.299,99.873,360.309
18,280.552,266.813,99.905,359.207
19,281.188,266.989,99.898,360.251
20,282.019,268.510,100.018,359.683
21,280.554,269.082,99.879,360.736
22,281.778,269.010,99.870,362.526
23,282.346,269.164,99.829,362.587
24,281.474,272.160,100.010,361.776
25,283.302,271.226,99.813,361.419
26,283.253,270.238,99.760,363.113
27,284.226,268.416,99.763,362.718
28,284.124,270.419,99.737,362.288
29,284.308,270.352,99.801,362.042
30,283.617,268.890,99.832,361.794
31,286.137,269.426,99.810,362.130
32,285.489,268.952,99.728,360.164
33,285.617,268.764,99.792,362.166
34,286.100,270.149,99.726,360.594
35,286.100,270.679,99.853,359.559
36,285.630,269.324,99.941,357.616
37,287.943,269.206,99.794,359.736
38,287.715,269.703,99.943,358.890
39,286.553,270.147,99.912,358.920
40,287.354,270.794,99.807,359.822
41,287.114,269.582,99.935,360.453
42,288.114,270.649,99.887,360.890
43,288.405,269.853,99.907,359.594
44,288.111,270.861,100.171,360.758
45,287.621,271.789,99.936,359.088
46,288.446,269.259,99.878,359.747
47,286.844,270.573,99.925,356.554
48,286.395,270.537,99.961,355.709
49,287.900,270.093,99.876,358.391
50,288.103,269.115,99.900,358.193
51,287.130,269.938,99.989,358.486
52,288.804,270.178,99.897,358.452
53,289.563,269.846,99.770,358.622
54,289.580,269.959,99.822,360.794
55,289.320,270.053,99.785,361.183
56,290.821,269.922,99.877,362.220
57,291.645,270.590,99.994,359.726
58,291.425,269.523,99.961,361.939
59,289.406,270.763,100.013,361.685
60,290.528,271.157,99.830,361.194
61,288.338,270.156,99.801,359.271
62,289.783,270.104,99.865,359.568
63,289.464,270.808,99.875,359.391
64,289.971,270.705,99.792,361.205
65,291.149,271.343,99.938,359.420
66,290.503,271.656,99.895,358.283
67,289.279,271.983,99.811,357.678
68,290.802,270.852,99.867,358.925
69,290.532,271.054,99.951,360.723
70,290.359,269.978,99.629,359.317
71,290.625,270.882,99.755,360.432
72,290.968,269.596,99.912,357.863
73,291.926,270.041,99.846,360.776
74,290.701,271.456,99.917,361.811
75,290.812,272.085,99.848,361.410
76,291.466,270.962,99.771,360.844
77,290.870,270.404,99.990,359.511
78,292.324,270.762,99.729,358.605
79,290.421,271.361,99.832,361.488
80,290.393,270.264,99.843,360.087
81,290.465,270.482,99.768,361.013
82,291.274,270.114,99.838,360.663
83,291.194,271.374,99.790,360.362
84,292.459,270.439,99.686,360.600
85,290.662,270.794,99.812,359.225
86,292.023,270.418,99.884,359.640
87,292.407,270.332,99.801,360.141
88,292.934,270.672,100.008,361.101
89,293.568,271.103,99.732,361.158
90,292.909,270.633,99.639,361.351
91,290.947,270.698,99.913,362.444
92,290.893,270.228,99.674,361.211
93,291.975,270.539,99.836,362.241
94,293.985,271.446,99.884,362.760
95,293.529,270.382,99.696,363.547
96,293.778,270.248,99.892,362.167
97,292.613,270.640,99.804,360.232
98,292.423,270.975,99.759,360.165
99,292.519,271.021,99.876,360.384
100,293.077,271.320,99.876,360.595
101,291.391,271.959,99.776,358.438
102,291.343,271.853,99.809,361.149
103,291.602,272.518,99.754,361.048
104,289.651,271.756,100.004,359.235
105,290.123,273.182,99.768,359.680
106,290.418,271.407,99.628,360.177
107,290.418,269.299,99.820,359.119
108,291.365,270.147,99.790,360.783
109,290.880,270.924,99.747,359.388
110,292.325,270.570,99.901,359.480
111,291.644,271.562,99.877,361.302
112,293.386,271.968,99.676,362.062
113,292.549,271.337,99.865,361.746
114,291.495,271.447,99.792,360.524
115,291.695,273.539,99.771,361.092
116,292.394,272.217,99.808,362.347
117,291.794,271.233,99.872,362.339
118,292.555,270.371,99.672,361.541
119,295.381,270.171,99.724,361.000
120,293.563,272.583,99.548,362.178
121,292.812,270.253,99.692,360.966
122,293.301,272.769,99.631,360.724
123,293.168,271.682,99.822,362.215
124,293.563,272.088,99.823,361.485
125,292.017,271.397,99.687,362.434
126,294.070,271.362,99.831,361.972
127,294.277,269.925,99.895,362.584
128,292.501,270.571,99.766,362.495
129,294.725,270.356,99.865,362.476
130,293.790,270.060,99.829,359.780
131,294.343,269.299,99.786,362.543
132,293.982,268.336,99.811,362.973
133,296.062,271.158,99.724,363.229
134,294.265,271.159,99.860,362.229
135,294.039,271.338,99.823,364.215
136,294.318,268.902,99.826,360.461
137,293.587,270.218,99.753,362.238
138,293.776,270.005,99.891,362.118
139,292.359,269.609,99.759,363.051
140,294.542,270.453,99.676,362.123
141,294.355,269.905,99.839,362.234
142,294.637,269.245,99.745,364.552
143,294.065,269.053,99.678,362.989
144,293.580,268.777,99.771,362.956
145,293.147,269.390,99.989,361.882
146,294.611,269.304,99.739,365.513
147,293.863,269.429,99.771,362.847
148,292.827,269.500,99.786,363.140
149,293.684,268.816,99.730,363.713
150,294.780,268.715,99.717,362.232
151,295.265,269.224,99.788,363.067
152,293.643,270.480,99.978,363.870
153,294.109,269.440,99.806,361.274
154,293.495,267.396,99.880,363.582
155,295.297,267.498,99.921,363.743
156,294.123,268.665,99.876,364.547
157,294.923,267.502,99.864,364.319
158,295.492,268.480,99.774,364.200
159,295.547,267.798,99.747,366.053
160,295.461,267.111,99.830,364.179
161,295.391,267.965,99.816,365.188
162,294.720,268.452,99.706,364.148
163,295.008,267.723,99.810,363.279
164,294.772,267.722,99.787,363.699
165,293.709,265.840,99.842,365.084
166,294.088,266.610,99.853,365.603
167,292.944,266.078,99.849,364.050
168,295.084,266.686,99.673,365.284
169,294.666,266.004,99.769,363.748
170,293.408,267.536,99.723,362.881
171,295.078,267.636,99.819,362.083
172,293.901,267.171,99.709,364.405
173,295.500,266.756,99.750,363.673
174,295.081,266.222,99.752,362.483
175,294.723,266.998,99.724,364.555
176,295.005,267.862,99.686,365.913
177,293.451,268.849,99.715,363.860
178,292.702,267.803,99.911,363.575
179,294.851,267.663,99.770,362.384
180,295.012,267.540,99.761,363.463
181,294.722,268.028,99.770,364.060
182,295.583,267.391,99.704,365.050
183,295.742,265.338,99.748,362.962
184,295.999,265.488,99.716,364.158
