 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,1967.683,1841.212,141.678,1680.273
2,1947.039,1820.735,140.489,1661.818
3,1932.748,1815.761,139.806,1652.712
4,922.567,1054.898,138.686,1616.435
5,1221.851,1257.049,138.383,1611.181
6,1374.788,1372.939,138.484,1616.252
7,1457.575,1430.869,137.772,1602.308
8,1519.526,1470.444,137.857,1606.848
9,1567.965,1505.133,137.870,1615.450
10,1597.409,1530.932,138.137,1612.415
11,1613.653,1552.760,138.479,1614.256
12,1639.993,1564.954,138.551,1607.495
13,1645.599,1573.217,138.218,1606.867
14,1656.439,1576.187,137.962,1599.741
15,1666.026,1584.223,138.632,1598.320
16,1670.865,1590.789,138.265,1597.985
17,1682.406,1595.698,138.174,1596.442
18,1691.128,1604.045,138.038,1595.983
19,1704.630,1607.855,137.955,1596.888
20,1702.900,1608.249,138.956,1596.973
21,1712.335,1608.992,138.406,1593.694
22,1713.611,1611.407,138.547,1595.310
23,1718.203,1617.133,138.173,1595.196
24,1722.161,1617.789,138.371,1592.285
25,1724.602,1621.902,139.206,1595.361
26,1725.340,1619.529,139.087,1596.921
27,1727.795,1624.740,138.623,1595.055
28,1726.931,1626.398,138.347,1596.327
29,1723.944,1635.170,138.359,1595.700
30,1729.449,1632.172,138.170,1596.029
31,1734.103,1633.050,138.404,1599.077
32,1733.241,1640.795,138.456,1593.313
33,1738.520,1641.041,138.241,1597.300
34,1738.209,1642.390,138.527,1601.024
35,1741.930,1646.594,138.093,1600.257
36,1743.687,1651.194,138.330,1603.668
37,1746.469,1654.555,138.327,1601.545
38,1744.024,1653.809,137.897,1598.499
39,1747.639,1654.175,137.744,1601.603
40,1747.973,1660.263,137.514,1600.910
41,1746.707,1657.406,137.553,1600.829
42,1751.111,1655.312,137.876,1601.159
43,1748.957,1654.710,137.848,1599.387
44,1749.774,1656.764,137.582,1599.949
45,1750.046,1658.183,138.202,1603.415
46,1753.514,1662.442,138.254,1600.543
47,1753.301,1659.939,138.110,1599.192
48,1753.843,1657.821,137.901,1598.372
49,1752.508,1652.682,137.812,1597.592
50,1756.047,1657.785,137.906,1599.298
51,1756.764,1660.077,138.009,1604.668
52,1756.129,1661.187,138.571,1606.310
53,1756.820,1663.397,137.702,1599.364
54,1759.819,1664.818,137.487,1599.179
55,1758.248,1657.555,137.847,1596.500
56,1759.346,1659.101,138.025,1594.054
57,1762.610,1662.053,138.514,1597.657
58,1758.722,1661.029,138.203,1595.814
59,1760.107,1657.012,138.196,1598.932
60,1760.596,1664.771,138.462,1597.830
61,1761.945,1660.906,138.005,1596.951
62,1763.075,1659.864,138.318,1590.192
63,1761.429,1661.685,139.005,1592.476
64,1765.008,1659.052,138.968,1596.208
65,1763.054,1660.611,139.006,1590.587
66,1767.730,1659.066,138.897,1592.063
67,1760.382,1657.262,138.342,1594.010
68,1760.759,1659.652,138.807,1594.982
69,1754.707,1656.572,138.504,1598.040
70,1761.251,1657.325,138.317,1597.154
71,1755.497,1658.558,138.147,1604.545
72,1759.123,1655.320,138.427,1597.635
73,1760.905,1657.562,138.856,1597.935
74,1764.818,1660.771,138.070,1596.719
75,1768.808,1658.715,137.538,1598.839
76,1765.149,1657.650,138.534,1598.587
77,1761.869,1658.375,138.400,1594.338
78,1760.569,1660.842,138.191,1595.341
79,1766.485,1658.240,138.100,1600.491
80,1765.532,1657.897,137.642,1597.125
81,1765.592,1657.476,138.195,1597.214
82,1764.986,1658.656,137.835,1600.447
83,1766.800,1659.065,137.870,1597.285
84,1767.977,1662.687,138.006,1599.906
85,1771.453,1659.750,137.483,1602.021
86,1770.015,1659.482,137.939,1600.793
87,1770.511,1659.900,137.513,1598.227
88,1769.963,1659.846,138.103,1600.587
89,1768.922,1659.220,138.258,1599.872
90,1770.291,1660.440,137.890,1604.630
91,1770.017,1660.047,137.428,1596.958
92,1771.262,1662.350,137.994,1600.811
93,1771.173,1663.488,137.640,1599.429
94,1770.654,1658.822,137.591,1595.208
95,1770.234,1655.839,137.664,1593.146
96,1771.619,1658.589,137.131,1590.352
97,1767.241,1661.118,138.158,1593.379
98,1771.823,1656.077,137.625,1591.245
99,1773.332,1653.781,137.723,1591.128
100,1773.685,1656.120,137.419,1593.752
101,1773.116,1661.739,138.057,1589.784
102,1774.609,1658.167,137.849,1589.990
103,1773.607,1658.462,137.957,1592.504
104,1772.426,1659.510,137.524,1596.124
105,1772.764,1659.843,137.665,1589.106
106,1776.152,1660.536,137.455,1593.265
107,1776.075,1656.473,138.127,1588.654
108,1774.332,1657.878,137.252,1587.185
109,1775.908,1653.855,137.866,1587.120
110,1773.413,1656.933,137.168,1586.971
111,1778.834,1653.658,138.336,1585.828
112,1772.258,1656.772,137.193,1586.989
113,1774.056,1654.652,137.872,1587.815
114,1772.023,1659.484,137.631,1591.537
115,1770.932,1655.733,137.714,1592.408
116,1773.884,1656.891,137.669,1588.995
117,1774.380,1650.971,137.936,1587.349
118,1773.041,1651.557,138.018,1585.993
119,1772.733,1656.538,137.732,1586.185
120,1775.777,1653.681,137.895,1585.096
121,1773.963,1654.187,137.467,1585.719
122,1771.992,1655.048,137.778,1588.848
123,1773.132,1654.793,137.054,1588.175
124,1770.099,1657.472,137.463,1590.694
125,1774.695,1653.658,137.678,1587.286
126,1775.818,1656.480,137.643,1584.257
127,1776.285,1653.501,138.032,1583.840
128,1772.108,1654.026,137.684,1587.431
129,1774.156,1652.886,137.443,1578.734
130,1768.789,1655.009,137.343,1581.376
131,1771.343,1653.062,137.526,1583.603
132,1775.219,1653.740,138.464,1579.250
133,1773.746,1651.263,137.599,1579.154
134,1775.926,1656.146,137.069,1583.272
135,1771.595,1656.711,137.206,1588.050
136,1768.860,1656.437,137.381,1585.546
137,1770.662,1652.052,137.649,1583.223
138,1770.742,1653.201,137.463,1578.342
139,1767.726,1652.065,137.637,1578.747
140,1766.370,1653.387,137.473,1578.384
141,1765.013,1653.358,137.083,1581.290
142,1769.579,1655.265,136.759,1579.840
143,1768.657,1652.532,137.568,1579.265
144,1769.673,1648.192,137.094,1579.402
145,1770.795,1647.863,137.649,1579.244
146,1767.866,1647.028,137.953,1573.603
147,1767.908,1646.586,137.463,1576.058
148,1772.116,1649.190,137.339,1572.489
149,1766.837,1648.042,137.203,1570.985
150,1769.166,1646.016,137.923,1575.618
151,1768.789,1651.388,137.354,1579.251
152,1768.886,1651.804,137.249,1580.197
153,1766.958,1653.037,136.952,1575.251
154,1764.777,1652.653,136.919,1576.803
155,1766.487,1645.453,136.479,1577.896
156,1772.759,1649.075,137.253,1575.964
157,1771.018,1643.549,137.265,1578.792
158,1770.983,1652.655,137.398,1579.681
159,1764.556,1650.679,136.874,1576.114
160,1765.944,1652.876,137.262,1574.528
161,1766.686,1653.522,137.222,1574.570
162,1768.463,1652.349,137.481,1574.885
163,1768.955,1649.858,137.429,1576.044
164,1767.577,1654.198,137.125,1569.170
165,1765.947,1650.536,136.834,1575.648
166,1766.727,1651.198,136.313,1574.209
167,1767.585,1652.528,136.410,1574.217
168,1764.769,1656.265,136.936,1579.806
169,1767.269,1653.411,136.571,1580.358
170,1761.688,1651.230,136.921,1577.086
171,1764.274,1652.753,136.586,1576.759
172,1762.630,1652.477,136.618,1575.369
173,1763.970,1653.125,136.385,1575.541
174,1766.476,1651.319,136.735,1573.038
175,1763.220,1654.422,136.734,1575.993
176,1768.487,1653.398,136.370,1571.986
177,1761.070,1652.608,136.681,1573.995
178,1763.879,1650.244,136.780,1574.123
179,1762.083,1649.495,136.811,1572.509
180,1758.352,1653.829,136.350,1575.755
181,1763.116,1647.995,136.110,1573.807
182,1765.048,1647.373,136.571,1574.627
183,1763.594,1646.272,136.488,1576.143
184,1763.883,1651.364,135.977,1577.718
185,1764.366,1651.773,136.289,1572.068
186,1763.410,1654.910,136.800,1572.869
187,1761.914,1652.636,136.282,1567.921
188,1762.103,1652.994,136.365,1575.528
189,1758.688,1650.701,136.348,1572.998
190,1763.026,1650.169,136.303,1571.881
191,1764.131,1650.446,136.684,1569.716
192,1765.597,1644.014,136.637,1572.989
193,1758.502,1648.980,136.853,1569.195
194,1760.685,1645.394,136.665,1568.156
195,1760.961,1646.247,136.166,1570.859
196,1761.107,1646.587,136.924,1570.757
197,1757.511,1646.172,136.639,1570.838
198,1762.524,1651.114,137.073,1576.776
199,1760.374,1645.074,136.776,1575.782
200,1756.442,1647.881,136.110,1573.175
201,1758.837,1648.125,136.587,1571.299
202,1760.079,1647.237,136.463,1572.459
203,1756.841,1649.424,136.806,1571.504
204,1759.780,1648.216,136.875,1571.312
205,1761.560,1647.893,136.802,1573.573
206,1761.146,1648.329,136.499,1571.212
207,1752.090,1644.296,136.259,1568.080
