 ,Mean(cell_0),Mean(cell_1),Mean(Background),Mean(Reference)
1,757.747,608.442,119.826,474.053
2,745.857,601.111,119.598,465.763
3,740.731,595.406,119.339,460.935
4,375.220,375.449,119.217,451.810
5,478.626,429.403,118.828,446.363
6,529.121,462.424,118.640,449.530
7,554.435,476.677,118.314,446.302
8,574.130,488.098,118.335,443.755
9,592.362,500.429,118.227,444.958
10,602.778,510.198,118.314,446.585
11,611.304,515.497,118.341,446.874
12,618.577,518.939,118.663,444.080
13,620.464,522.213,118.166,444.057
14,624.082,525.849,118.556,443.862
15,630.169,527.182,118.747,444.447
16,634.747,528.037,118.912,442.620
17,634.255,530.241,118.441,442.038
18,637.332,532.355,118.680,441.983
19,637.436,536.473,119.181,442.974
20,640.172,536.777,118.951,442.370
21,644.118,536.794,118.860,444.947
22,646.773,537.692,118.759,445.433
23,652.011,541.564,118.760,445.889
24,653.226,542.705,118.477,444.057
25,651.021,540.660,118.190,444.969
26,652.523,543.014,118.629,444.804
27,657.749,543.509,118.654,443.617
28,654.428,544.488,118.555,442.737
29,655.439,545.640,118.609,443.730
30,658.058,544.934,119.005,442.979
31,656.101,549.228,118.708,443.355
32,659.601,545.794,118.667,441.940
33,655.799,545.779,118.518,440.484
34,657.151,547.168,118.692,443.428
35,657.044,546.582,118.740,443.688
36,657.812,547.967,118.515,443.776
37,658.707,547.719,118.738,446.488
38,660.627,548.490,118.630,445.647
39,660.338,547.116,119.028,444.712
40,661.624,547.660,118.637,445.025
41,660.888,546.932,118.474,444.544
42,662.007,546.275,118.561,443.046
43,662.888,548.588,118.663,443.601
44,659.484,548.997,118.386,444.521
45,661.806,551.594,118.853,445.712
46,661.288,549.818,117.997,444.204
47,661.492,550.436,118.305,444.371
48,663.086,552.206,118.523,444.299
49,662.592,551.463,118.334,442.483
50,662.298,550.321,118.785,442.927
51,662.888,550.639,119.169,440.178
52,662.875,549.630,118.518,442.427
53,660.794,551.233,118.822,441.619
54,661.703,550.545,118.522,444.043
55,661.666,552.464,118.866,444.347
56,660.997,549.769,118.701,444.467
57,660.306,551.493,118.568,442.725
58,660.712,552.218,118.726,442.984
59,659.525,551.848,118.615,443.050
60,662.705,552.640,118.324,442.067
61,660.831,555.552,118.397,442.095
62,660.039,554.189,118.763,443.553
63,659.126,550.257,118.609,442.623
64,661.027,551.247,118.603,443.758
65,660.735,553.159,118.786,442.512
66,662.318,552.440,118.553,443.930
67,660.737,552.882,118.829,444.233
68,664.153,553.917,118.787,441.818
69,659.943,553.573,118.475,441.175
70,661.065,553.142,118.531,441.190
71,661.986,555.007,118.240,440.805
72,663.182,554.344,118.869,441.476
73,659.287,553.798,118.386,441.008
74,658.951,553.391,118.615,442.264
75,659.833,552.974,118.562,440.111
76,659.880,552.710,118.254,443.019
77,662.579,550.939,118.093,442.265
78,660.889,550.143,118.080,442.658
79,659.627,552.657,118.462,440.826
80,661.120,551.478,118.459,440.922
81,662.982,553.276,118.342,439.958
82,662.001,552.004,118.914,439.647
83,661.167,553.771,118.411,440.357
84,664.770,553.004,118.427,439.675
85,664.410,552.888,117.793,440.529
86,663.734,554.188,118.562,439.450
87,664.025,554.838,118.285,440.557
88,661.147,555.180,118.096,439.636
89,662.844,556.740,118.640,441.235
90,662.194,555.068,118.321,440.433
91,662.967,556.530,118.177,440.993
92,658.864,554.700,118.405,439.980
93,664.139,555.780,118.424,441.777
94,662.393,553.648,118.210,444.244
95,662.553,556.259,118.278,440.384
96,665.841,555.166,117.995,440.703
97,662.091,554.314,118.318,441.325
98,660.679,555.099,118.200,440.068
99,662.814,553.213,118.605,438.482
100,663.606,556.834,118.191,440.186
101,664.558,553.679,118.018,441.060
102,662.359,555.250,118.260,442.425
103,662.688,554.029,118.245,439.806
104,661.236,555.870,118.198,440.877
105,661.287,554.065,118.269,441.241
106,661.021,554.261,118.345,440.093
107,662.657,555.472,118.545,439.953
108,661.458,555.787,118.111,440.853
109,662.276,553.895,118.593,439.930
110,660.533,553.626,118.584,440.254
111,661.913,553.310,118.382,439.904
112,661.490,553.347,118.432,440.488
113,661.834,554.807,118.647,441.159
114,659.547,556.285,118.371,438.941
115,662.073,555.650,118.830,437.806
116,662.086,556.067,118.850,437.794
117,660.819,554.747,118.312,439.398
118,660.661,553.872,118.360,439.763
119,660.766,553.511,118.302,439.427
120,661.540,552.762,118.101,439.076
121,660.089,553.964,117.950,438.328
122,661.276,552.942,118.201,439.250
123,664.006,553.048,118.736,437.947
124,659.939,555.434,118.464,438.090
125,661.229,556.039,118.349,437.029
126,660.347,553.857,118.316,436.406
127,660.100,553.365,118.291,435.909
128,660.815,552.851,118.500,437.167
129,659.171,552.617,118.377,438.243
130,659.440,551.571,118.846,435.563
131,658.736,552.825,118.258,436.836
132,660.570,553.439,118.766,434.299
133,658.160,554.747,118.863,435.363
134,657.970,552.988,118.988,437.688
135,659.079,553.606,118.538,437.009
136,658.861,552.570,118.415,436.276
137,658.876,553.089,118.720,436.531
138,659.554,553.320,118.418,435.137
139,659.040,550.798,118.349,434.974
140,658.315,552.917,118.515,436.045
141,658.137,552.676,118.469,435.948
142,657.737,553.650,118.306,437.148
143,658.975,551.121,117.972,435.248
144,660.332,549.844,118.372,436.688
145,659.518,552.241,118.180,435.585
146,657.836,551.542,118.096,434.373
