 ,Time(s)
1,0.010
2,1.011
3,2.011
4,2.303
5,2.450
6,2.597
7,2.744
8,2.891
9,3.038
10,3.185
11,3.332
12,3.479
13,3.625
14,3.773
15,3.920
16,4.067
17,4.214
18,4.360
19,4.507
20,4.654
21,4.801
22,4.948
23,5.096
24,5.243
25,5.390
26,5.536
27,5.683
28,5.830
29,5.977
30,6.124
31,6.271
32,6.417
33,6.564
34,6.711
35,6.858
36,7.005
37,7.152
38,7.299
39,7.446
40,7.593
41,7.740
42,7.886
43,8.033
44,8.180
45,8.327
46,8.474
47,8.621
48,8.768
49,8.915
50,9.062
51,9.209
52,9.356
53,9.503
54,9.650
55,9.797
56,9.944
57,10.091
58,10.238
59,10.385
60,10.531
61,10.678
62,10.826
63,10.972
64,11.119
65,11.266
66,11.413
67,11.560
68,11.707
69,11.854
70,12.001
71,12.148
72,12.295
73,12.442
74,12.589
75,12.736
76,12.882
77,13.029
78,13.176
79,13.323
80,13.470
81,13.617
82,13.764
83,13.911
84,14.058
85,14.205
86,14.352
87,14.499
88,14.646
89,14.793
90,14.940
91,15.087
92,15.234
93,15.380
94,15.527
95,15.674
96,15.821
97,15.968
98,16.115
99,16.262
100,16.409
101,16.556
102,16.703
103,16.850
104,16.997
105,17.144
106,17.291
107,17.438
108,17.585
109,17.731
110,17.878
111,18.026
112,18.173
113,18.320
114,18.467
115,18.614
116,18.761
117,18.908
118,19.055
119,19.202
120,19.349
121,19.496
122,19.643
123,19.789
124,19.938
125,20.087
126,20.234
127,20.381
128,20.528
129,20.674
130,20.821
131,20.969
132,21.115
133,21.263
134,21.409
135,21.556
136,21.703
137,21.850
138,21.997
139,22.144
140,22.291
141,22.438
142,22.585
143,22.732
144,22.879
145,23.025
146,23.173
147,23.320
148,23.467
149,23.613
150,23.760
151,23.907
152,24.054
153,24.201
154,24.348
155,24.531
156,24.678
157,24.825
158,24.972
159,25.118
160,25.265
161,25.412
162,25.559
163,25.706
164,25.853
165,26.000
166,26.147
167,26.293
168,26.440
169,26.587
170,26.734
171,26.881
172,27.028
173,27.175
174,27.322
175,27.469
176,27.616
177,27.763
178,27.910
179,28.057
180,28.204
181,28.351
182,28.498
183,28.646
184,28.792
185,28.939
186,29.086
187,29.233
188,29.380
189,29.527
190,29.674
191,29.821
192,29.968
193,30.115
194,30.262
195,30.409
196,30.555
197,30.702
198,30.849
199,30.996
200,31.143
201,31.290
202,31.437
203,31.584
204,31.731
205,31.878
206,32.025
207,32.172
