 ,Time(s)
1,0.015
2,1.015
3,2.015
4,2.307
5,2.454
6,2.601
7,2.748
8,2.895
9,3.042
10,3.190
11,3.337
12,3.484
13,3.631
14,3.778
15,3.925
16,4.072
17,4.219
18,4.366
19,4.513
20,4.696
21,4.843
22,4.990
23,5.137
24,5.284
25,5.431
26,5.578
27,5.728
28,5.875
29,6.022
30,6.169
31,6.316
32,6.463
33,6.610
34,6.757
35,6.905
36,7.051
37,7.198
38,7.345
39,7.492
40,7.639
41,7.786
42,7.933
43,8.080
44,8.227
45,8.374
46,8.521
47,8.667
48,8.815
49,8.961
50,9.108
51,9.256
52,9.403
53,9.549
54,9.697
55,9.843
56,9.991
57,10.137
58,10.285
59,10.432
60,10.579
61,10.726
62,10.873
63,11.020
64,11.167
65,11.314
66,11.461
67,11.608
68,11.755
69,11.902
70,12.050
71,12.197
72,12.344
73,12.491
74,12.638
75,12.785
76,12.933
77,13.080
78,13.227
79,13.374
80,13.521
81,13.668
82,13.816
83,13.963
84,14.110
85,14.257
86,14.404
87,14.551
88,14.698
89,14.846
90,14.993
91,15.140
92,15.287
93,15.435
94,15.582
95,15.729
96,15.877
97,16.024
98,16.171
99,16.318
100,16.465
101,16.613
102,16.760
103,16.907
104,17.054
105,17.201
106,17.349
107,17.496
108,17.643
109,17.790
110,17.937
111,18.084
112,18.232
113,18.379
114,18.526
115,18.672
116,18.819
117,18.967
118,19.114
119,19.261
120,19.408
121,19.556
122,19.703
123,19.850
124,19.997
125,20.144
126,20.291
127,20.438
128,20.585
129,20.732
130,20.879
131,21.027
132,21.174
133,21.321
134,21.468
135,21.615
136,21.762
137,21.910
138,22.057
139,22.204
140,22.351
141,22.498
142,22.645
143,22.792
144,22.939
145,23.086
146,23.234
147,23.381
148,23.528
149,23.675
150,23.822
151,23.969
152,24.116
153,24.263
154,24.411
155,24.558
156,24.706
157,24.853
158,24.999
159,25.147
160,25.294
161,25.441
162,25.588
163,25.735
164,25.882
165,26.029
166,26.177
167,26.324
168,26.471
169,26.618
170,26.765
171,26.912
172,27.059
173,27.206
174,27.353
175,27.500
176,27.648
177,27.795
178,27.942
179,28.089
180,28.236
181,28.383
182,28.530
183,28.677
184,28.824
185,28.971
186,29.118
187,29.266
188,29.413
189,29.560
190,29.707
191,29.854
192,30.002
193,30.149
194,30.296
195,30.443
196,30.590
197,30.737
198,30.885
199,31.032
200,31.179
201,31.327
202,31.474
203,31.621
204,31.769
205,31.916
206,32.063
207,32.210
