 ,Time(s)
1,0.013
2,1.014
3,2.014
4,2.306
5,2.453
6,2.600
7,2.747
8,2.894
9,3.041
10,3.188
11,3.335
12,3.482
13,3.630
14,3.777
15,3.924
16,4.071
17,4.217
18,4.365
19,4.512
20,4.659
21,4.806
22,4.990
23,5.137
24,5.284
25,5.432
26,5.579
27,5.726
28,5.873
29,6.020
30,6.167
31,6.314
32,6.461
33,6.608
34,6.758
35,6.905
36,7.052
37,7.199
38,7.346
39,7.493
40,7.640
41,7.787
42,7.934
43,8.081
44,8.228
45,8.375
46,8.522
47,8.670
48,8.816
49,8.964
50,9.111
51,9.257
52,9.404
53,9.551
54,9.698
55,9.845
56,9.993
57,10.140
58,10.287
59,10.433
60,10.581
61,10.727
62,10.875
63,11.022
64,11.169
65,11.316
66,11.463
67,11.611
68,11.758
69,11.905
70,12.051
71,12.199
72,12.346
73,12.493
74,12.640
75,12.787
76,12.934
77,13.081
78,13.228
79,13.375
80,13.522
81,13.669
82,13.816
83,13.963
84,14.110
85,14.257
86,14.405
87,14.552
88,14.699
89,14.846
90,14.993
91,15.140
92,15.287
93,15.434
94,15.582
95,15.729
96,15.876
97,16.023
98,16.170
99,16.317
100,16.464
101,16.611
102,16.758
103,16.905
104,17.052
105,17.199
106,17.347
107,17.493
108,17.641
109,17.788
110,17.935
111,18.082
112,18.229
113,18.375
114,18.522
115,18.670
116,18.817
117,18.964
118,19.111
119,19.258
120,19.405
121,19.552
122,19.699
123,19.846
124,19.992
125,20.139
126,20.286
127,20.433
128,20.580
129,20.728
130,20.875
131,21.022
132,21.169
133,21.316
134,21.463
135,21.610
136,21.757
137,21.904
138,22.051
139,22.198
140,22.345
141,22.492
142,22.639
143,22.786
144,22.933
145,23.080
146,23.227
147,23.374
148,23.521
149,23.668
150,23.815
151,23.962
152,24.109
153,24.256
154,24.403
155,24.550
156,24.697
157,24.844
158,24.991
159,25.138
160,25.285
161,25.432
162,25.579
163,25.727
164,25.873
165,26.020
166,26.167
167,26.314
168,26.461
169,26.608
170,26.755
171,26.902
172,27.049
173,27.196
174,27.343
175,27.490
176,27.637
177,27.784
178,27.931
179,28.078
180,28.225
181,28.372
182,28.519
183,28.666
184,28.813
185,28.960
186,29.107
187,29.254
188,29.401
189,29.548
190,29.695
191,29.842
192,29.989
193,30.136
194,30.283
195,30.430
196,30.577
197,30.724
198,30.871
199,31.018
200,31.165
201,31.312
202,31.459
203,31.606
204,31.753
205,31.900
206,32.047
207,32.194
