 ,Time(s)
1,0.010
2,1.011
3,2.010
4,2.339
5,2.485
6,2.632
7,2.779
8,2.926
9,3.073
10,3.220
11,3.367
12,3.514
13,3.661
14,3.808
15,3.955
16,4.103
17,4.249
18,4.396
19,4.543
20,4.690
21,4.837
22,4.984
23,5.131
24,5.278
25,5.425
26,5.573
27,5.720
28,5.867
29,6.014
30,6.161
31,6.308
32,6.455
33,6.602
34,6.749
35,6.896
36,7.043
37,7.190
38,7.337
39,7.484
40,7.630
41,7.778
42,7.925
43,8.072
44,8.219
45,8.366
46,8.513
47,8.660
48,8.807
49,8.954
50,9.101
51,9.249
52,9.395
53,9.542
54,9.690
55,9.836
56,9.983
57,10.130
58,10.277
59,10.425
60,10.571
61,10.718
62,10.865
63,11.012
64,11.159
65,11.306
66,11.453
67,11.599
68,11.746
69,11.894
70,12.041
71,12.188
72,12.334
73,12.481
74,12.628
75,12.775
76,12.922
77,13.069
78,13.216
79,13.363
80,13.510
81,13.658
82,13.805
83,13.952
84,14.099
85,14.246
86,14.393
87,14.540
88,14.687
89,14.834
90,14.981
91,15.128
92,15.275
93,15.422
94,15.569
95,15.715
96,15.862
97,16.009
98,16.156
99,16.303
100,16.450
101,16.597
102,16.744
103,16.891
104,17.038
105,17.185
106,17.332
107,17.479
108,17.626
109,17.773
110,17.920
111,18.067
112,18.214
113,18.361
114,18.508
115,18.655
116,18.802
117,18.949
118,19.096
119,19.243
120,19.390
121,19.537
122,19.684
123,19.831
124,19.978
125,20.125
126,20.272
127,20.419
128,20.565
129,20.713
130,20.860
131,21.007
132,21.154
133,21.301
134,21.448
135,21.595
136,21.742
137,21.890
138,22.036
139,22.184
140,22.331
141,22.477
142,22.624
143,22.771
144,22.918
145,23.065
146,23.212
147,23.359
148,23.506
149,23.653
150,23.800
151,23.947
152,24.094
153,24.241
154,24.388
155,24.535
156,24.682
157,24.828
158,24.975
159,25.123
160,25.269
161,25.417
162,25.563
163,25.710
164,25.858
165,26.005
166,26.152
167,26.299
168,26.446
169,26.593
170,26.740
171,26.887
172,27.034
173,27.181
174,27.328
175,27.475
176,27.622
177,27.769
178,27.916
179,28.063
180,28.213
181,28.360
182,28.507
183,28.654
184,28.801
185,28.948
186,29.095
187,29.242
188,29.389
189,29.537
190,29.684
191,29.830
192,29.977
193,30.124
194,30.272
195,30.419
196,30.566
197,30.713
198,30.860
199,31.007
200,31.154
201,31.301
202,31.447
203,31.595
204,31.742
205,31.889
206,32.035
207,32.219
