 ,Time(s)
1,0.017
2,1.017
3,2.018
4,2.311
5,2.458
6,2.605
7,2.752
8,2.899
9,3.046
10,3.193
11,3.340
12,3.487
13,3.634
14,3.781
15,3.928
16,4.074
17,4.222
18,4.369
19,4.516
20,4.663
21,4.810
22,4.957
23,5.104
24,5.252
25,5.399
26,5.546
27,5.693
28,5.840
29,5.987
30,6.134
31,6.281
32,6.428
33,6.575
34,6.722
35,6.869
36,7.016
37,7.163
38,7.311
39,7.458
40,7.605
41,7.752
42,7.899
43,8.046
44,8.193
45,8.340
46,8.487
47,8.634
48,8.781
49,8.928
50,9.078
51,9.228
52,9.375
53,9.522
54,9.668
55,9.815
56,9.962
57,10.109
58,10.256
59,10.403
60,10.550
61,10.697
62,10.844
63,10.991
64,11.138
65,11.285
66,11.432
67,11.579
68,11.726
69,11.873
70,12.020
71,12.167
72,12.314
73,12.464
74,12.611
75,12.758
76,12.905
77,13.052
78,13.199
79,13.346
80,13.493
81,13.640
82,13.787
83,13.934
84,14.081
85,14.228
86,14.375
87,14.522
88,14.670
89,14.817
90,14.964
91,15.111
92,15.258
93,15.405
94,15.552
95,15.699
96,15.846
97,15.994
98,16.141
99,16.288
100,16.435
101,16.582
102,16.729
103,16.877
104,17.026
105,17.174
106,17.321
107,17.468
108,17.615
109,17.762
110,17.909
111,18.056
112,18.203
113,18.351
114,18.497
115,18.644
116,18.791
117,18.938
118,19.085
119,19.233
120,19.380
121,19.527
122,19.673
123,19.821
124,19.968
125,20.115
126,20.263
127,20.409
128,20.557
129,20.703
130,20.850
131,20.997
132,21.144
133,21.291
134,21.438
135,21.585
136,21.732
137,21.879
138,22.026
139,22.174
140,22.320
141,22.467
142,22.615
143,22.762
144,22.909
145,23.056
146,23.203
147,23.350
148,23.497
149,23.643
150,23.791
151,23.938
152,24.085
153,24.232
154,24.380
155,24.562
156,24.710
157,24.857
158,25.003
159,25.151
160,25.297
161,25.444
162,25.592
163,25.739
164,25.886
165,26.036
166,26.183
167,26.330
168,26.477
169,26.624
170,26.771
171,26.918
172,27.065
173,27.212
174,27.359
175,27.506
176,27.653
177,27.800
178,27.947
179,28.095
180,28.242
181,28.389
182,28.536
183,28.683
184,28.830
185,28.977
186,29.124
187,29.271
188,29.418
189,29.565
190,29.712
191,29.859
192,30.009
193,30.156
194,30.304
195,30.450
196,30.597
197,30.744
198,30.892
199,31.039
200,31.185
201,31.333
202,31.480
203,31.627
204,31.774
205,31.921
206,32.068
207,32.216
