 ,Time(s)
1,0.014
2,1.015
3,2.015
4,2.306
5,2.489
6,2.636
7,2.783
8,2.930
9,3.077
10,3.224
11,3.371
12,3.518
13,3.665
14,3.812
15,3.960
16,4.106
17,4.254
18,4.401
19,4.548
20,4.695
21,4.842
22,4.989
23,5.136
24,5.283
25,5.430
26,5.577
27,5.724
28,5.872
29,6.019
30,6.166
31,6.313
32,6.460
33,6.607
34,6.754
35,6.901
36,7.048
37,7.196
38,7.343
39,7.490
40,7.637
41,7.784
42,7.931
43,8.078
44,8.226
45,8.373
46,8.520
47,8.667
48,8.814
49,8.961
50,9.109
51,9.256
52,9.403
53,9.550
54,9.697
55,9.845
56,9.991
57,10.139
58,10.286
59,10.433
60,10.580
61,10.727
62,10.874
63,11.021
64,11.169
65,11.316
66,11.463
67,11.610
68,11.757
69,11.904
70,12.051
71,12.197
72,12.345
73,12.492
74,12.640
75,12.787
76,12.934
77,13.081
78,13.228
79,13.375
80,13.522
81,13.669
82,13.816
83,13.963
84,14.110
85,14.257
86,14.405
87,14.552
88,14.699
89,14.846
90,14.993
91,15.140
92,15.287
93,15.434
94,15.582
95,15.729
96,15.876
97,16.023
98,16.170
99,16.317
100,16.464
101,16.611
102,16.758
103,16.905
104,17.052
105,17.200
106,17.347
107,17.494
108,17.641
109,17.788
110,17.935
111,18.082
112,18.229
113,18.376
114,18.523
115,18.671
116,18.818
117,18.965
118,19.112
119,19.259
120,19.406
121,19.553
122,19.700
123,19.847
124,19.994
125,20.141
126,20.288
127,20.436
128,20.583
129,20.730
130,20.877
131,21.024
132,21.171
133,21.318
134,21.465
135,21.612
136,21.759
137,21.906
138,22.053
139,22.200
140,22.347
141,22.494
142,22.641
143,22.788
144,22.935
145,23.083
146,23.229
147,23.377
148,23.523
149,23.670
150,23.817
151,23.965
152,24.112
153,24.259
154,24.406
155,24.553
156,24.700
157,24.847
158,24.994
159,25.141
160,25.288
161,25.435
162,25.582
163,25.729
164,25.876
165,26.023
166,26.170
167,26.318
168,26.465
169,26.612
170,26.759
171,26.906
172,27.053
173,27.200
174,27.347
175,27.494
176,27.641
177,27.788
178,27.935
179,28.082
180,28.229
181,28.376
182,28.523
183,28.670
184,28.817
185,28.964
186,29.111
187,29.258
188,29.405
189,29.552
190,29.699
191,29.847
192,29.993
193,30.140
194,30.287
195,30.434
196,30.582
197,30.729
198,30.876
199,31.023
200,31.170
201,31.317
202,31.464
203,31.611
204,31.758
205,31.905
206,32.052
207,32.200
